date,name,pos_percentage,voters_count,url
2020-4-30,Outbreak Story,,,https://store.steampowered.com/app/981090/Outbreak_Story/?snr=1_7_7_240_150_42
2020-4-30,Super Jigsaw Puzzle: Generations - Boats Puzzles,,,https://store.steampowered.com/app/1243680/Super_Jigsaw_Puzzle_Generations__Boats_Puzzles/?snr=1_7_7_240_150_42
2020-4-30,Are You A Wizard,,,https://store.steampowered.com/app/1066660/Are_You_A_Wizard/?snr=1_7_7_240_150_42
2020-4-30,Fire Rescue Simulator,,,https://store.steampowered.com/app/1278270/Fire_Rescue_Simulator/?snr=1_7_7_240_150_43
2020-4-4,Sol-Hel,,,https://store.steampowered.com/app/1272150/SolHel/?snr=1_7_7_240_150_44
2020-4-5,Pandemia: Virus Outbreak,,,https://store.steampowered.com/app/1305370/Pandemia_Virus_Outbreak/?snr=1_7_7_240_150_40
2020-4-6,Space Station Manager,80,30,https://store.steampowered.com/app/1250100/Space_Station_Manager/?snr=1_7_7_240_150_44
2020-4-6,Jigsaw Puzzle Pack - Pixel Puzzles Ultimate: Variety Pack XXS,,,https://store.steampowered.com/app/1088495/Jigsaw_Puzzle_Pack__Pixel_Puzzles_Ultimate_Variety_Pack_XXS/?snr=1_7_7_240_150_44
2020-4-6,Ufflegrim,,,https://store.steampowered.com/app/1072800/Ufflegrim/?snr=1_7_7_240_150_44
2020-4-6,Tropico 6 - Original Soundtrack,,,https://store.steampowered.com/app/1224940/Tropico_6__Original_Soundtrack/?snr=1_7_7_240_150_44
2020-4-6,Box Nation [] Lets Go Build and Fight,,,https://store.steampowered.com/app/1270420/Box_Nation__Lets_Go_Build_and_Fight/?snr=1_7_7_240_150_44
2020-4-7,Planet Zoo: South America Pack ,62,280,https://store.steampowered.com/app/1238440/Planet_Zoo_South_America_Pack/?snr=1_7_7_240_150_44
2020-4-7,Fate Arena (Alpha),80,367,https://store.steampowered.com/app/1248650/Fate_Arena_Alpha/?snr=1_7_7_240_150_44
2020-4-7,梦幻糖果,,,https://store.steampowered.com/app/1182080/_/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - D&D Adventurers League 09-10 Tipping the Scales,,,https://store.steampowered.com/app/1272270/Fantasy_Grounds__DD_Adventurers_League_0910_Tipping_the_Scales/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - D&D Adventurers League 09-14 The Vast Emptiness of Grace,,,https://store.steampowered.com/app/1272210/Fantasy_Grounds__DD_Adventurers_League_0914_The_Vast_Emptiness_of_Grace/?snr=1_7_7_240_150_44
2020-4-7,Path Of Aurora,,,https://store.steampowered.com/app/1122920/Path_Of_Aurora/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - Devin Night TP123: Wasteland Warriors 2,,,https://store.steampowered.com/app/1281090/Fantasy_Grounds__Devin_Night_TP123_Wasteland_Warriors_2/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - Devin Night TP131: Steampunk Rats,,,https://store.steampowered.com/app/1229690/Fantasy_Grounds__Devin_Night_TP131_Steampunk_Rats/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #2-15: The Infernal Gallery,,,https://store.steampowered.com/app/1278990/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_215_The_Infernal_Gallery/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #2-16: A Scoured Home,,,https://store.steampowered.com/app/1273090/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_216_A_Scoured_Home/?snr=1_7_7_240_150_44
2020-4-7,Fantasy Grounds - Starfinder RPG - Attack of the Swarm! AP 6: The God-Host Ascends,,,https://store.steampowered.com/app/1273040/Fantasy_Grounds__Starfinder_RPG__Attack_of_the_Swarm_AP_6_The_GodHost_Ascends/?snr=1_7_7_240_150_44
2020-4-7,Istoria,,,https://store.steampowered.com/app/1251270/Istoria/?snr=1_7_7_240_150_44
2020-4-8,Geometry Arena,83,12,https://store.steampowered.com/app/1255650/Geometry_Arena/?snr=1_7_7_240_150_44
2020-4-8,Knock on the Coffin Lid,75,20,https://store.steampowered.com/app/1232580/Knock_on_the_Coffin_Lid/?snr=1_7_7_240_150_44
2020-4-8,Plebby Quest: The Crusades,90,22,https://store.steampowered.com/app/334310/Plebby_Quest_The_Crusades/?snr=1_7_7_240_150_44
2020-4-8,Armed to the Gears,67,121,https://store.steampowered.com/app/804870/Armed_to_the_Gears/?snr=1_7_7_240_150_44
2020-4-8,FireTry: Capture The Flag,,,https://store.steampowered.com/app/1285300/FireTry_Capture_The_Flag/?snr=1_7_7_240_150_43
2020-4-8,Door Kickers: Action Squad Artbook,,,https://store.steampowered.com/app/1286400/Door_Kickers_Action_Squad_Artbook/?snr=1_7_7_240_150_44
2020-4-8,炽焰帝国:十字军东征,,,https://store.steampowered.com/app/1275300/_/?snr=1_7_7_240_150_44
2020-4-9,Ancient Enemy,81,11,https://store.steampowered.com/app/993790/Ancient_Enemy/?snr=1_7_7_240_150_44
2020-4-9,王国幻境 fantastic kingdom,96,27,https://store.steampowered.com/app/1097550/_fantastic_kingdom/?snr=1_7_7_240_150_44
2020-4-9,Virus Popper,85,47,https://store.steampowered.com/app/1269890/Virus_Popper/?snr=1_7_7_240_150_44
2020-4-9,Radio General,87,294,https://store.steampowered.com/app/1011610/Radio_General/?snr=1_7_7_240_150_44
2020-4-9,泡泡三国,,,https://store.steampowered.com/app/1282240/_/?snr=1_7_7_240_150_42
2020-4-9,Bombergeddon,,,https://store.steampowered.com/app/1218310/Bombergeddon/?snr=1_7_7_240_150_44
2020-4-9,Fall Of The Mafia,,,https://store.steampowered.com/app/1273160/Fall_Of_The_Mafia/?snr=1_7_7_240_150_44
2020-4-9,Bastard Little Zombie,,,https://store.steampowered.com/app/1273890/Bastard_Little_Zombie/?snr=1_7_7_240_150_44
2020-5-1,CHANGE: A Homeless Survival Experience,95,22,https://store.steampowered.com/app/926140/CHANGE_A_Homeless_Survival_Experience/?snr=1_7_7_240_150_41
2020-5-1,湛蓝星球-迷失·赛博之城,78,23,https://store.steampowered.com/app/1279320/_/?snr=1_7_7_240_150_40
2020-5-1,Pixel Starships,75,41,https://store.steampowered.com/app/378760/Pixel_Starships/?snr=1_7_7_240_150_42
2020-5-1,末法时代,63,55,https://store.steampowered.com/app/1177100/_/?snr=1_7_7_240_150_42
2020-5-1,Empires and Tribes,74,102,https://store.steampowered.com/app/1273790/Empires_and_Tribes/?snr=1_7_7_240_150_42
2020-5-1,Outpost,89,511,https://store.steampowered.com/app/1127110/Outpost/?snr=1_7_7_240_150_42
2020-5-1,Outlast : Journey of a Gladiator,,,https://store.steampowered.com/app/1318840/Outlast__Journey_of_a_Gladiator/?snr=1_7_7_240_150_36
2020-5-1,Gun Master,,,https://store.steampowered.com/app/1308660/Gun_Master/?snr=1_7_7_240_150_38
2020-5-1,King's Tower,,,https://store.steampowered.com/app/710140/Kings_Tower/?snr=1_7_7_240_150_41
2020-5-1,Defense and Revenge,,,https://store.steampowered.com/app/1209080/Defense_and_Revenge/?snr=1_7_7_240_150_42
2020-5-1,Aldroy - Chapter 1,,,https://store.steampowered.com/app/1285540/Aldroy__Chapter_1/?snr=1_7_7_240_150_42
2020-5-1,Chaos Theory Pirates,,,https://store.steampowered.com/app/1151160/Chaos_Theory_Pirates/?snr=1_7_7_240_150_42
2020-5-1,Start! Heart Thief | 出发吧！偷心盗贼 | 出撃! ルビー | 出擊！偷心盜賊,,,https://store.steampowered.com/app/1283110/Start_Heart_Thief/?snr=1_7_7_240_150_42
2020-5-1,血潭江湖百里荣,,,https://store.steampowered.com/app/1285500/_/?snr=1_7_7_240_150_42
2020-5-1,Defense and Revenge,,,https://store.steampowered.com/app/1209080/Defense_and_Revenge/?snr=1_7_7_240_150_49
2020-5-10,Punishment Darkness Online,,,https://store.steampowered.com/app/1320000/Punishment_Darkness_Online/?snr=1_7_7_240_150_37
2020-5-10,Punishment Darkness Online,,,https://store.steampowered.com/app/1320000/Punishment_Darkness_Online/?snr=1_7_7_240_150_40
2020-5-11,迷雾空城/The Mist City,90,10,https://store.steampowered.com/app/1214200/The_Mist_City/?snr=1_7_7_240_150_41
2020-5-11,Colormeleons,96,32,https://store.steampowered.com/app/1190990/Colormeleons/?snr=1_7_7_240_150_41
2020-5-11,"Wakamarina Valley, New Zealand",81,64,https://store.steampowered.com/app/1291330/Wakamarina_Valley_New_Zealand/?snr=1_7_7_240_150_41
2020-5-11,Punishment Darkness Online: Grand Moun-DLC,,,https://store.steampowered.com/app/1321290/Punishment_Darkness_Online_Grand_MounDLC/?snr=1_7_7_240_150_39
2020-5-11,PBT - Brain Test,,,https://store.steampowered.com/app/1251490/PBT__Brain_Test/?snr=1_7_7_240_150_41
2020-5-11,The Ancient Lands,,,https://store.steampowered.com/app/1289240/The_Ancient_Lands/?snr=1_7_7_240_150_41
2020-5-11,H-Hour: Worlds Elite - Weapon Skins Pack,,,https://store.steampowered.com/app/391610/HHour_Worlds_Elite__Weapon_Skins_Pack/?snr=1_7_7_240_150_41
2020-5-11,Colormeleons - GoldEdition,,,https://store.steampowered.com/app/1309020/Colormeleons__GoldEdition/?snr=1_7_7_240_150_41
2020-5-11,Space War Machine,,,https://store.steampowered.com/app/1276820/Space_War_Machine/?snr=1_7_7_240_150_41
2020-5-11,MEND Arcade Battle,,,https://store.steampowered.com/app/1291600/MEND_Arcade_Battle/?snr=1_7_7_240_150_41
2020-5-11,ABSOLUTE,,,https://store.steampowered.com/app/1261790/ABSOLUTE/?snr=1_7_7_240_150_41
2020-5-12,Galactic Civilizations III - Worlds in Crisis DLC,71,14,https://store.steampowered.com/app/1277830/Galactic_Civilizations_III__Worlds_in_Crisis_DLC/?snr=1_7_7_240_150_41
2020-5-12,Street Sniper,43,16,https://store.steampowered.com/app/1307480/Street_Sniper/?snr=1_7_7_240_150_41
2020-5-12,Tinseltown Tycoon,68,19,https://store.steampowered.com/app/1299600/Tinseltown_Tycoon/?snr=1_7_7_240_150_41
2020-5-12,OBEY,82,229,https://store.steampowered.com/app/346970/OBEY/?snr=1_7_7_240_150_41
2020-5-12,Indoor Sniper Shooting Alpha Strike in Corona Virus Lockdown,,,https://store.steampowered.com/app/1307460/Indoor_Sniper_Shooting_Alpha_Strike_in_Corona_Virus_Lockdown/?snr=1_7_7_240_150_33
2020-5-12,Center2048,,,https://store.steampowered.com/app/1283240/Center2048/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Blood Sea: the Crimson Abyss,,,https://store.steampowered.com/app/1313610/Fantasy_Grounds__Blood_Sea_the_Crimson_Abyss/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Pathfinder RPG - Pathfinder Society Scenario #1-04: Bandits of Immenwood,,,https://store.steampowered.com/app/1312300/Fantasy_Grounds__Pathfinder_RPG__Pathfinder_Society_Scenario_104_Bandits_of_Immenwood/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #1-09: Live Exploration Extreme!,,,https://store.steampowered.com/app/1311870/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_109_Live_Exploration_Extreme/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Pathfinder RPG - Planar Adventures,,,https://store.steampowered.com/app/1311810/Fantasy_Grounds__Pathfinder_RPG__Planar_Adventures/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Heroes of High Fantasy: Fires of War,,,https://store.steampowered.com/app/1309240/Fantasy_Grounds__Heroes_of_High_Fantasy_Fires_of_War/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Game Master's Toolbox: Ultimate NPCs: Warfare 5th Edition,,,https://store.steampowered.com/app/1309160/Fantasy_Grounds__Game_Masters_Toolbox_Ultimate_NPCs_Warfare_5th_Edition/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Index Card RPG,,,https://store.steampowered.com/app/1296230/Fantasy_Grounds__Index_Card_RPG/?snr=1_7_7_240_150_41
2020-5-12,Fantasy Grounds - Rappan Athuk – Pregenerated Characters (PFRPG),,,https://store.steampowered.com/app/1120440/Fantasy_Grounds__Rappan_Athuk__Pregenerated_Characters_PFRPG/?snr=1_7_7_240_150_41
2020-5-12,The Chronicles of Confucius's Journey,,,https://store.steampowered.com/app/1296650/The_Chronicles_of_Confuciuss_Journey/?snr=1_7_7_240_150_41
2020-5-12,Pair Matching Puzzle Connect - Expansion Pack 5,,,https://store.steampowered.com/app/1319490/Pair_Matching_Puzzle_Connect__Expansion_Pack_5/?snr=1_7_7_240_150_41
2020-5-12,Pair Matching Puzzle Connect - Expansion Pack 4,,,https://store.steampowered.com/app/1316810/Pair_Matching_Puzzle_Connect__Expansion_Pack_4/?snr=1_7_7_240_150_41
2020-5-12,Saiku's Endless Labyrinth,,,https://store.steampowered.com/app/1302470/Saikus_Endless_Labyrinth/?snr=1_7_7_240_150_41
2020-5-13,Evil Cult,81,11,https://store.steampowered.com/app/1237260/Evil_Cult/?snr=1_7_7_240_150_27
2020-5-13,Evil Cult,81,11,https://store.steampowered.com/app/1237260/Evil_Cult/?snr=1_7_7_240_150_40
2020-5-13,Blackjack Hands,100,15,https://store.steampowered.com/app/1292250/Blackjack_Hands/?snr=1_7_7_240_150_40
2020-5-13,Wolf and Pigs,93,16,https://store.steampowered.com/app/1198810/Wolf_and_Pigs/?snr=1_7_7_240_150_41
2020-5-13,Miner's Mettle,69,43,https://store.steampowered.com/app/1058800/Miners_Mettle/?snr=1_7_7_240_150_40
2020-5-13,Roller Stars,,,https://store.steampowered.com/app/1325000/Roller_Stars/?snr=1_7_7_240_150_37
2020-5-13,Risky Floors,,,https://store.steampowered.com/app/1296180/Risky_Floors/?snr=1_7_7_240_150_41
2020-5-13,The End of Labyronia: Nerubis,,,https://store.steampowered.com/app/1304220/The_End_of_Labyronia_Nerubis/?snr=1_7_7_240_150_41
2020-5-14,Idle Big Devil,30,13,https://store.steampowered.com/app/1158980/Idle_Big_Devil/?snr=1_7_7_240_150_40
2020-5-14,Idle Big Devil,30,13,https://store.steampowered.com/app/1158980/Idle_Big_Devil/?snr=1_7_7_240_150_46
2020-5-14,Rev,95,20,https://store.steampowered.com/app/1422200/Rev/?snr=1_7_7_240_150_26
2020-5-14,Atlantica Global,71,21,https://store.steampowered.com/app/1232420/Atlantica_Global/?snr=1_7_7_240_150_40
2020-5-14,Lockdown,64,28,https://store.steampowered.com/app/1292550/Lockdown/?snr=1_7_7_240_150_40
2020-5-14,Prison Architect - Cleared For Transfer,85,128,https://store.steampowered.com/app/1244780/Prison_Architect__Cleared_For_Transfer/?snr=1_7_7_240_150_40
2020-5-14,Armoured Commander II,99,165,https://store.steampowered.com/app/1292020/Armoured_Commander_II/?snr=1_7_7_240_150_40
2020-5-14,幸存者 星星之火 | Survivor Spark,,,https://store.steampowered.com/app/1256220/___Survivor_Spark/?snr=1_7_7_240_150_40
2020-5-14,Draught Kraft,,,https://store.steampowered.com/app/1227740/Draught_Kraft/?snr=1_7_7_240_150_40
2020-5-14,Dumb Roguelike-like RPG,,,https://store.steampowered.com/app/1304360/Dumb_Roguelikelike_RPG/?snr=1_7_7_240_150_40
2020-5-15,Empire Live,91,12,https://store.steampowered.com/app/1153470/Empire_Live/?snr=1_7_7_240_150_40
2020-5-15,Tabletop Playground,86,30,https://store.steampowered.com/app/838410/Tabletop_Playground/?snr=1_7_7_240_150_40
2020-5-15,3D Math - Ultra,91,68,https://store.steampowered.com/app/1309200/3D_Math__Ultra/?snr=1_7_7_240_150_37
2020-5-15,Godless Tactics,98,74,https://store.steampowered.com/app/1286010/Godless_Tactics/?snr=1_7_7_240_150_40
2020-5-15,Cepheus Protocol,90,91,https://store.steampowered.com/app/979640/Cepheus_Protocol/?snr=1_7_7_240_150_26
2020-5-15,Cepheus Protocol,90,91,https://store.steampowered.com/app/979640/Cepheus_Protocol/?snr=1_7_7_240_150_40
2020-5-15,Library Of Ruina,83,1434,https://store.steampowered.com/app/1256670/Library_Of_Ruina/?snr=1_7_7_240_150_40
2020-5-15,Astonishing Baseball Manager 20,,,https://store.steampowered.com/app/1296200/Astonishing_Baseball_Manager_20/?snr=1_7_7_240_150_24
2020-5-15,Hidden,,,https://store.steampowered.com/app/1298000/Hidden/?snr=1_7_7_240_150_34
2020-5-15,Night Spasm,,,https://store.steampowered.com/app/1291100/Night_Spasm/?snr=1_7_7_240_150_40
2020-5-15,Pandemic Crisis,,,https://store.steampowered.com/app/1281350/Pandemic_Crisis/?snr=1_7_7_240_150_40
2020-5-15,Astonishing Baseball Manager 20,,,https://store.steampowered.com/app/1296200/Astonishing_Baseball_Manager_20/?snr=1_7_7_240_150_40
2020-5-15,Super Jigsaw Puzzle: Generations - Dogs Puzzles,,,https://store.steampowered.com/app/1243681/Super_Jigsaw_Puzzle_Generations__Dogs_Puzzles/?snr=1_7_7_240_150_40
2020-5-16,Apocalypse Survivor,,,https://store.steampowered.com/app/1282040/Apocalypse_Survivor/?snr=1_7_7_240_150_40
2020-5-18,Dungeon Solver,83,30,https://store.steampowered.com/app/1289490/Dungeon_Solver/?snr=1_7_7_240_150_40
2020-5-18,Project RTD: Random Tower Defense VR,86,38,https://store.steampowered.com/app/1286370/Project_RTD_Random_Tower_Defense_VR/?snr=1_7_7_240_150_40
2020-5-18,GeoLogic,,,https://store.steampowered.com/app/1298510/GeoLogic/?snr=1_7_7_240_150_19
2020-5-18,魂之石/Spirit Stone,,,https://store.steampowered.com/app/1307610/Spirit_Stone/?snr=1_7_7_240_150_40
2020-5-18,GeoLogic,,,https://store.steampowered.com/app/1298510/GeoLogic/?snr=1_7_7_240_150_40
2020-5-18,Boston AInamics,,,https://store.steampowered.com/app/1306210/Boston_AInamics/?snr=1_7_7_240_150_40
2020-5-19,GWENT: The Witcher Card Game - 4k graphic assets pack,85,120,https://store.steampowered.com/app/1288440/GWENT_The_Witcher_Card_Game__4k_graphic_assets_pack/?snr=1_7_7_240_150_40
2020-5-19,Golf With Your Friends,89,470,https://store.steampowered.com/app/431240/Golf_With_Your_Friends/?snr=1_7_7_240_150_40
2020-5-19,GWENT: The Witcher Card Game,86,553,https://store.steampowered.com/app/1284410/GWENT_The_Witcher_Card_Game/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - B05: To Catch a Serpent,,,https://store.steampowered.com/app/1320350/Fantasy_Grounds__B05_To_Catch_a_Serpent/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - U01: Dark Days in Stoneholme,,,https://store.steampowered.com/app/1320330/Fantasy_Grounds__U01_Dark_Days_in_Stoneholme/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Wiseguys,,,https://store.steampowered.com/app/1319770/Fantasy_Grounds__Wiseguys/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Treasury of the Fleet,,,https://store.steampowered.com/app/1319660/Fantasy_Grounds__Treasury_of_the_Fleet/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Pathfinder RPG - Pathfinder Society Scenario #1-11: Flames of Rebellion,,,https://store.steampowered.com/app/1319640/Fantasy_Grounds__Pathfinder_RPG__Pathfinder_Society_Scenario_111_Flames_of_Rebellion/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Starfinder RPG - Starfinder Society Scenario #1-10: The Half-Alive Streets,,,https://store.steampowered.com/app/1317890/Fantasy_Grounds__Starfinder_RPG__Starfinder_Society_Scenario_110_The_HalfAlive_Streets/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Pathfinder 2 RPG - Extinction Curse AP 4: Siege of the Dinosaurs,,,https://store.steampowered.com/app/1313460/Fantasy_Grounds__Pathfinder_2_RPG__Extinction_Curse_AP_4_Siege_of_the_Dinosaurs/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Remarkable Inns & Their Drinks,,,https://store.steampowered.com/app/1318880/Fantasy_Grounds__Remarkable_Inns__Their_Drinks/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Scarred Lands Player's Guide,,,https://store.steampowered.com/app/1318760/Fantasy_Grounds__Scarred_Lands_Players_Guide/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - D&D Adventurers League 09-12 The Breath of Life,,,https://store.steampowered.com/app/1311790/Fantasy_Grounds__DD_Adventurers_League_0912_The_Breath_of_Life/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - D&D Adventurers League 09-01 Escape From Elturgard,,,https://store.steampowered.com/app/1308210/Fantasy_Grounds__DD_Adventurers_League_0901_Escape_From_Elturgard/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - D&D Adventurers League DDAL09-11 Losing Fai,,,https://store.steampowered.com/app/1308160/Fantasy_Grounds__DD_Adventurers_League_DDAL0911_Losing_Fai/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - D&D Classics: Complete Druid's Handbook,,,https://store.steampowered.com/app/1317920/Fantasy_Grounds__DD_Classics_Complete_Druids_Handbook/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Dungeon Crawl Classics RPG Annual,,,https://store.steampowered.com/app/1312340/Fantasy_Grounds__Dungeon_Crawl_Classics_RPG_Annual/?snr=1_7_7_240_150_40
2020-5-19,Fantasy Grounds - Smuggler's Port of the Undercity,,,https://store.steampowered.com/app/1298980/Fantasy_Grounds__Smugglers_Port_of_the_Undercity/?snr=1_7_7_240_150_40
2020-5-19,9 Till Void,,,https://store.steampowered.com/app/1264010/9_Till_Void/?snr=1_7_7_240_150_40
2020-5-19,Pair Matching Puzzle Connect - Expansion Pack 6,,,https://store.steampowered.com/app/1326300/Pair_Matching_Puzzle_Connect__Expansion_Pack_6/?snr=1_7_7_240_150_40
2020-5-2,112 Operator - Masks - CHARITY DLC,100,26,https://store.steampowered.com/app/1300850/112_Operator__Masks__CHARITY_DLC/?snr=1_7_7_240_150_41
2020-5-2,Card Battle Spirit Link,,,https://store.steampowered.com/app/903790/Card_Battle_Spirit_Link/?snr=1_7_7_240_150_41
2020-5-2,Royal Alchemist - Official Guide + Artbook,,,https://store.steampowered.com/app/1303910/Royal_Alchemist__Official_Guide__Artbook/?snr=1_7_7_240_150_41
2020-5-20,The City of Time,84,13,https://store.steampowered.com/app/1176480/The_City_of_Time/?snr=1_7_7_240_150_36
2020-5-20,Timelie,92,13,https://store.steampowered.com/app/1150950/Timelie/?snr=1_7_7_240_150_40
2020-5-20,Sid Meier's Civilization® VI: New Frontier Pass,52,19,https://store.steampowered.com/app/1308090/Sid_Meiers_Civilization_VI_New_Frontier_Pass/?snr=1_7_7_240_150_40
2020-5-20,Total Tank Simulator,82,105,https://store.steampowered.com/app/674500/Total_Tank_Simulator/?snr=1_7_7_240_150_40
2020-5-20,Sid Meier's Civilization® VI: Maya & Gran Colombia Pack,39,239,https://store.steampowered.com/app/1253990/Sid_Meiers_Civilization_VI_Maya__Gran_Colombia_Pack/?snr=1_7_7_240_150_40
2020-5-20,Dimension of Dreams,,,https://store.steampowered.com/app/1200090/Dimension_of_Dreams/?snr=1_7_7_240_150_38
2020-5-20,Pair Matching Puzzle Connect - Expansion Pack 7,,,https://store.steampowered.com/app/1328550/Pair_Matching_Puzzle_Connect__Expansion_Pack_7/?snr=1_7_7_240_150_40
2020-5-20,Future Fragments - Command Z,,,https://store.steampowered.com/app/1295250/Future_Fragments__Command_Z/?snr=1_7_7_240_150_40
2020-5-20,Mahjong Deluxe,,,https://store.steampowered.com/app/1272450/Mahjong_Deluxe/?snr=1_7_7_240_150_40
2020-5-20,As Aventuras do Cueca Listrada,,,https://store.steampowered.com/app/1273740/As_Aventuras_do_Cueca_Listrada/?snr=1_7_7_240_150_40
2020-5-20,Teach the world to write Chinese characters,,,https://store.steampowered.com/app/1297770/Teach_the_world_to_write_Chinese_characters/?snr=1_7_7_240_150_40
2020-5-20,Gladiabots - 12 000 Credits,,,https://store.steampowered.com/app/1287322/Gladiabots__12_000_Credits/?snr=1_7_7_240_150_40
2020-5-20,Gladiabots - 28 000 Credits,,,https://store.steampowered.com/app/1287323/Gladiabots__28_000_Credits/?snr=1_7_7_240_150_40
2020-5-20,Gladiabots - 64 000 Credits,,,https://store.steampowered.com/app/1287324/Gladiabots__64_000_Credits/?snr=1_7_7_240_150_40
2020-5-21,Red Rush,84,13,https://store.steampowered.com/app/1208580/Red_Rush/?snr=1_7_7_240_150_40
2020-5-21,Field of Glory: Empires - Persia 550 - 330 BCE,95,23,https://store.steampowered.com/app/1257440/Field_of_Glory_Empires__Persia_550__330_BCE/?snr=1_7_7_240_150_40
2020-5-21,Cyber Ops,49,51,https://store.steampowered.com/app/863460/Cyber_Ops/?snr=1_7_7_240_150_40
2020-5-21,Shadow Arena,41,63,https://store.steampowered.com/app/1226470/Shadow_Arena/?snr=1_7_7_240_150_40
2020-5-21,Space Haven,86,101,https://store.steampowered.com/app/979110/Space_Haven/?snr=1_7_7_240_150_40
2020-5-21,Ezaron Defense Alpha,69,101,https://store.steampowered.com/app/1306100/Ezaron_Defense_Alpha/?snr=1_7_7_240_150_40
2020-5-21,Monster Train,93,180,https://store.steampowered.com/app/1102190/Monster_Train/?snr=1_7_7_240_150_40
2020-5-21,Total War: WARHAMMER II - Imrik,84,381,https://store.steampowered.com/app/1209121/Total_War_WARHAMMER_II__Imrik/?snr=1_7_7_240_150_40
2020-5-21,东方幻灵录~Touhou Hakanai Cards,86,444,https://store.steampowered.com/app/1283960/Touhou_Hakanai_Cards/?snr=1_7_7_240_150_40
2020-5-21,Total War: WARHAMMER II - The Warden & The Paunch,69,1133,https://store.steampowered.com/app/1209120/Total_War_WARHAMMER_II__The_Warden__The_Paunch/?snr=1_7_7_240_150_40
2020-5-21,Saranity,,,https://store.steampowered.com/app/1255230/Saranity/?snr=1_7_7_240_150_40
2020-5-21,Gladiabots - 4 400 Credits,,,https://store.steampowered.com/app/1287321/Gladiabots__4_400_Credits/?snr=1_7_7_240_150_40
2020-5-21,Gladiabots - 2 000 Credits,,,https://store.steampowered.com/app/1287320/Gladiabots__2_000_Credits/?snr=1_7_7_240_150_40
2020-5-22,Royal Rescue SRPG,72,11,https://store.steampowered.com/app/1217860/Royal_Rescue_SRPG/?snr=1_7_7_240_150_40
2020-5-22,Freight Simulator,64,28,https://store.steampowered.com/app/1208950/Freight_Simulator/?snr=1_7_7_240_150_37
2020-5-22,Freight Simulator,64,28,https://store.steampowered.com/app/1208950/Freight_Simulator/?snr=1_7_7_240_150_40
2020-5-22,Heroes of Fantasia,63,47,https://store.steampowered.com/app/1329310/Heroes_of_Fantasia/?snr=1_7_7_240_150_37
2020-5-22,High Strategy: Urukon,97,48,https://store.steampowered.com/app/1254870/High_Strategy_Urukon/?snr=1_7_7_240_150_39
2020-5-22,High Strategy: Urukon,97,48,https://store.steampowered.com/app/1254870/High_Strategy_Urukon/?snr=1_7_7_240_150_40
2020-5-22,Lord of Dwarves,81,53,https://store.steampowered.com/app/477900/Lord_of_Dwarves/?snr=1_7_7_240_150_40
2020-5-22,Stayhome Simulator,79,83,https://store.steampowered.com/app/1285000/Stayhome_Simulator/?snr=1_7_7_240_150_40
2020-5-22,Strategic Mind: Blitzkrieg,87,259,https://store.steampowered.com/app/1200330/Strategic_Mind_Blitzkrieg/?snr=1_7_7_240_150_28
2020-5-22,Strategic Mind: Blitzkrieg,87,259,https://store.steampowered.com/app/1200330/Strategic_Mind_Blitzkrieg/?snr=1_7_7_240_150_40
2020-5-22,ShellShock Live,94,319,https://store.steampowered.com/app/326460/ShellShock_Live/?snr=1_7_7_240_150_40
2020-5-22,SokoBunny,,,https://store.steampowered.com/app/1240040/SokoBunny/?snr=1_7_7_240_150_40
