,date,name,pos_percentage,voters_count,url
888,2019-09-19,Home A Drone,,,https://store.steampowered.com/app/1065770/Home_A_Drone/?snr=1_7_7_240_150_60
889,2019-09-19,Crying Suns - Original Soundtrack,,,https://store.steampowered.com/app/1147290/Crying_Suns__Original_Soundtrack/?snr=1_7_7_240_150_60
891,2019-09-20,Open Wheel Manager,83.0,24.0,https://store.steampowered.com/app/1013960/Open_Wheel_Manager/?snr=1_7_7_240_150_60
892,2019-09-20,Crowd Control,82.0,35.0,https://store.steampowered.com/app/1136240/Crowd_Control/?snr=1_7_7_240_150_60
893,2019-09-20,Maelstrom,83.0,2337.0,https://store.steampowered.com/app/764050/Maelstrom/?snr=1_7_7_240_150_60
894,2019-09-20,Life of a Capitalist,,,https://store.steampowered.com/app/1083290/Life_of_a_Capitalist/?snr=1_7_7_240_150_60
895,2019-09-20,For a Better Country,,,https://store.steampowered.com/app/1131420/For_a_Better_Country/?snr=1_7_7_240_150_60
896,2019-09-20,Throw The Ball In the Hole,,,https://store.steampowered.com/app/1127030/Throw_The_Ball_In_the_Hole/?snr=1_7_7_240_150_60
897,2019-09-20,Aeon's End - Soundtrack,,,https://store.steampowered.com/app/1159110/Aeons_End__Soundtrack/?snr=1_7_7_240_150_60
898,2019-09-20,Corpoct,,,https://store.steampowered.com/app/1135860/Corpoct/?snr=1_7_7_240_150_60
899,2019-09-20,Seacurity Breach,,,https://store.steampowered.com/app/906660/Seacurity_Breach/?snr=1_7_7_240_150_60
900,2019-09-20,Deck of Ashes - Unique Character Skins,,,https://store.steampowered.com/app/1155280/Deck_of_Ashes__Unique_Character_Skins/?snr=1_7_7_240_150_60
901,2019-09-20,Deck of Ashes - Digital Expanded Artbook,,,https://store.steampowered.com/app/1066121/Deck_of_Ashes__Digital_Expanded_Artbook/?snr=1_7_7_240_150_60
902,2019-09-20,Mahjong Dimensions 3D - Warrior Avatar One,,,https://store.steampowered.com/app/1163310/Mahjong_Dimensions_3D__Warrior_Avatar_One/?snr=1_7_7_240_150_60
903,2019-09-21,Depraved,64.0,846.0,https://store.steampowered.com/app/762650/Depraved/?snr=1_7_7_240_150_60
904,2019-09-21,Kalling Kingdom,,,https://store.steampowered.com/app/987250/Kalling_Kingdom/?snr=1_7_7_240_150_50
905,2019-09-21,Josie's Tank,,,https://store.steampowered.com/app/1149830/Josies_Tank/?snr=1_7_7_240_150_60
906,2019-09-21,Kronorite,,,https://store.steampowered.com/app/876780/Kronorite/?snr=1_7_7_240_150_60
907,2019-09-21,Operation Valderon,,,https://store.steampowered.com/app/1028900/Operation_Valderon/?snr=1_7_7_240_150_60
908,2019-09-21,Mahjong Dimensions 3D - Warrior Avatar Two,,,https://store.steampowered.com/app/1163650/Mahjong_Dimensions_3D__Warrior_Avatar_Two/?snr=1_7_7_240_150_60
909,2019-09-23,Aka Manto | 赤マント,88.0,18.0,https://store.steampowered.com/app/1130620/Aka_Manto/?snr=1_7_7_240_150_60
910,2019-09-23,Tetra Project - 原石计划,95.0,476.0,https://store.steampowered.com/app/1017410/Tetra_Project/?snr=1_7_7_240_150_60
911,2019-09-23,Hell of Men : Blood Brothers,,,https://store.steampowered.com/app/1123500/Hell_of_Men__Blood_Brothers/?snr=1_7_7_240_150_49
912,2019-09-23,Fantasy Grounds - Mongoose Traveller 2E ruleset (MGT2),,,https://store.steampowered.com/app/1160930/Fantasy_Grounds__Mongoose_Traveller_2E_ruleset_MGT2/?snr=1_7_7_240_150_60
913,2019-09-23,Hell of Men : Blood Brothers,,,https://store.steampowered.com/app/1123500/Hell_of_Men__Blood_Brothers/?snr=1_7_7_240_150_60
914,2019-09-23,Who Is You,,,https://store.steampowered.com/app/1152550/Who_Is_You/?snr=1_7_7_240_150_60
915,2019-09-24,Flynguin Station,80.0,15.0,https://store.steampowered.com/app/969250/Flynguin_Station/?snr=1_7_7_240_150_60
916,2019-09-24,PixARK-Skyward Structure Style Pack,82.0,17.0,https://store.steampowered.com/app/1143160/PixARKSkyward_Structure_Style_Pack/?snr=1_7_7_240_150_60
917,2019-09-24,Spellcaster University,84.0,90.0,https://store.steampowered.com/app/895620/Spellcaster_University/?snr=1_7_7_240_150_60
918,2019-09-24,DoSK,,,https://store.steampowered.com/app/1131570/DoSK/?snr=1_7_7_240_150_59
919,2019-09-24,Mahjong Dimensions 3D - Monster Avatar Three,,,https://store.steampowered.com/app/1165030/Mahjong_Dimensions_3D__Monster_Avatar_Three/?snr=1_7_7_240_150_60
920,2019-09-24,Mahjong Dimensions 3D - Monster Avatar Two,,,https://store.steampowered.com/app/1164780/Mahjong_Dimensions_3D__Monster_Avatar_Two/?snr=1_7_7_240_150_60
921,2019-09-24,Fantasy Grounds - Devin Night Token Pack #118: Fantastical Far East 2 (Token Pack),,,https://store.steampowered.com/app/1159670/Fantasy_Grounds__Devin_Night_Token_Pack_118_Fantastical_Far_East_2_Token_Pack/?snr=1_7_7_240_150_60
922,2019-09-24,Fantasy Grounds - Devin Night Token Pack #117: Elite Orcs & Ogres (Token Pack),,,https://store.steampowered.com/app/1159100/Fantasy_Grounds__Devin_Night_Token_Pack_117_Elite_Orcs__Ogres_Token_Pack/?snr=1_7_7_240_150_60
923,2019-09-24,Fantasy Grounds - Devin Night Token Pack #116: Elite Goblins (Token Pack),,,https://store.steampowered.com/app/1159050/Fantasy_Grounds__Devin_Night_Token_Pack_116_Elite_Goblins_Token_Pack/?snr=1_7_7_240_150_60
924,2019-09-24,Fantasy Grounds - Red Dragon Pack (Token Pack),,,https://store.steampowered.com/app/1160300/Fantasy_Grounds__Red_Dragon_Pack_Token_Pack/?snr=1_7_7_240_150_60
925,2019-09-24,Fantasy Grounds - White Dragon Pack (Token Pack),,,https://store.steampowered.com/app/1160230/Fantasy_Grounds__White_Dragon_Pack_Token_Pack/?snr=1_7_7_240_150_60
926,2019-09-24,Fantasy Grounds - Ddraig Goch's Samhain Pack 3 (Token Pack),,,https://store.steampowered.com/app/1151970/Fantasy_Grounds__Ddraig_Gochs_Samhain_Pack_3_Token_Pack/?snr=1_7_7_240_150_60
927,2019-09-24,Mahjong Dimensions 3D - Monster Avatar One,,,https://store.steampowered.com/app/1164400/Mahjong_Dimensions_3D__Monster_Avatar_One/?snr=1_7_7_240_150_60
928,2019-09-24,Three Kingdoms: The Last Warlord - OST,,,https://store.steampowered.com/app/1150750/Three_Kingdoms_The_Last_Warlord__OST/?snr=1_7_7_240_150_60
929,2019-09-25,Poker Championship,77.0,36.0,https://store.steampowered.com/app/1138190/Poker_Championship/?snr=1_7_7_240_150_60
930,2019-09-25,The Executioner,69.0,286.0,https://store.steampowered.com/app/739130/The_Executioner/?snr=1_7_7_240_150_60
931,2019-09-25,Tabletop Simulator - Boss Monster,,,https://store.steampowered.com/app/610701/Tabletop_Simulator__Boss_Monster/?snr=1_7_7_240_150_60
932,2019-09-25,Rebels & Redcoats,,,https://store.steampowered.com/app/1025540/Rebels__Redcoats/?snr=1_7_7_240_150_60
933,2019-09-25,The Binding of YOU,,,https://store.steampowered.com/app/1157890/The_Binding_of_YOU/?snr=1_7_7_240_150_60
934,2019-09-25,Viking Brothers 6,,,https://store.steampowered.com/app/1158150/Viking_Brothers_6/?snr=1_7_7_240_150_60
935,2019-09-26,SpellForce 3: Soul Harvest - Oktoberfest,94.0,17.0,https://store.steampowered.com/app/1161740/SpellForce_3_Soul_Harvest__Oktoberfest/?snr=1_7_7_240_150_60
936,2019-09-26,Diablo_IslanD 暗黑破坏岛,33.0,18.0,https://store.steampowered.com/app/1138060/Diablo_IslanD/?snr=1_7_7_240_150_60
937,2019-09-26,Club Soccer Director PRO 2020,31.0,22.0,https://store.steampowered.com/app/1005530/Club_Soccer_Director_PRO_2020/?snr=1_7_7_240_150_60
938,2019-09-26,Flotsam,69.0,23.0,https://store.steampowered.com/app/821250/Flotsam/?snr=1_7_7_240_150_60
939,2019-09-26,Stygian: Reign of the Old Ones,66.0,24.0,https://store.steampowered.com/app/779290/Stygian_Reign_of_the_Old_Ones/?snr=1_7_7_240_150_60
940,2019-09-26,Encased: A Sci-Fi Post-Apocalyptic RPG,33.0,30.0,https://store.steampowered.com/app/921800/Encased_A_SciFi_PostApocalyptic_RPG/?snr=1_7_7_240_150_60
941,2019-09-26,Firestone Idle RPG,85.0,112.0,https://store.steampowered.com/app/1013320/Firestone_Idle_RPG/?snr=1_7_7_240_150_60
942,2019-09-26,Mindustry,95.0,204.0,https://store.steampowered.com/app/1127400/Mindustry/?snr=1_7_7_240_150_60
943,2019-09-26,咔叽探险队 Kaki Raid,73.0,856.0,https://store.steampowered.com/app/1137180/_Kaki_Raid/?snr=1_7_7_240_150_60
944,2019-09-26,Master of LinCard,,,https://store.steampowered.com/app/1138030/Master_of_LinCard/?snr=1_7_7_240_150_60
945,2019-09-26,Wars Across The World: Uganda 1979,,,https://store.steampowered.com/app/1094281/Wars_Across_The_World_Uganda_1979/?snr=1_7_7_240_150_60
946,2019-09-26,Die Bloody Nazi Die!,,,https://store.steampowered.com/app/1050900/Die_Bloody_Nazi_Die/?snr=1_7_7_240_150_60
947,2019-09-26,The Tower - The Order of XII,,,https://store.steampowered.com/app/1068770/The_Tower__The_Order_of_XII/?snr=1_7_7_240_150_60
948,2019-09-27,HEIST,60.0,10.0,https://store.steampowered.com/app/420330/HEIST/?snr=1_7_7_240_150_59
949,2019-09-27,War Theatre: Blood of Winter,54.0,11.0,https://store.steampowered.com/app/1150650/War_Theatre_Blood_of_Winter/?snr=1_7_7_240_150_59
950,2019-09-27,Balance Breakers,100.0,13.0,https://store.steampowered.com/app/1069750/Balance_Breakers/?snr=1_7_7_240_150_59
951,2019-09-27,能量冲击 Energy Shock,89.0,38.0,https://store.steampowered.com/app/965120/_Energy_Shock/?snr=1_7_7_240_150_60
952,2019-09-27,Sunset Kingdom,86.0,46.0,https://store.steampowered.com/app/1218920/Sunset_Kingdom/?snr=1_7_7_240_150_51
953,2019-09-27,Shine's Adventures 2 (Zombie Attack),93.0,94.0,https://store.steampowered.com/app/1105410/Shines_Adventures_2_Zombie_Attack/?snr=1_7_7_240_150_59
954,2019-09-27,Axis Football 2019,70.0,108.0,https://store.steampowered.com/app/1098210/Axis_Football_2019/?snr=1_7_7_240_150_59
955,2019-09-27,GOLD EXPRESS,69.0,397.0,https://store.steampowered.com/app/1081560/GOLD_EXPRESS/?snr=1_7_7_240_150_59
956,2019-09-27,Wissen Heroes,,,https://store.steampowered.com/app/1128740/Wissen_Heroes/?snr=1_7_7_240_150_59
957,2019-09-27,Dice Defenders,,,https://store.steampowered.com/app/1155910/Dice_Defenders/?snr=1_7_7_240_150_59
958,2019-09-27,Ruins to Rumble,,,https://store.steampowered.com/app/1053870/Ruins_to_Rumble/?snr=1_7_7_240_150_59
959,2019-09-28,Ichor,,,https://store.steampowered.com/app/1143390/Ichor/?snr=1_7_7_240_150_59
960,2019-09-29,Little Square Things,84.0,53.0,https://store.steampowered.com/app/945490/Little_Square_Things/?snr=1_7_7_240_150_59
961,2019-09-29,STORM AREA 51: 9/20 INVASION DAY DLC,,,https://store.steampowered.com/app/1137370/STORM_AREA_51_920_INVASION_DAY_DLC/?snr=1_7_7_240_150_59
964,2019-09-30,幸存者 / The Survivor,78.0,14.0,https://store.steampowered.com/app/1139000/__The_Survivor/?snr=1_7_7_240_150_59
965,2019-09-30,Heroes of a Broken Land 2,92.0,14.0,https://store.steampowered.com/app/1006140/Heroes_of_a_Broken_Land_2/?snr=1_7_7_240_150_59
966,2019-09-30,Lost,82.0,102.0,https://store.steampowered.com/app/1126290/Lost/?snr=1_7_7_240_150_59
967,2019-09-30,Spaceland,73.0,260.0,https://store.steampowered.com/app/1021070/Spaceland/?snr=1_7_7_240_150_59
968,2019-09-30,我们的国,,,https://store.steampowered.com/app/1156970/_/?snr=1_7_7_240_150_54
969,2019-09-30,Dead Simple 21,,,https://store.steampowered.com/app/1156330/Dead_Simple_21/?snr=1_7_7_240_150_59
970,2019-09-30,Spaceland OST,,,https://store.steampowered.com/app/1166870/Spaceland_OST/?snr=1_7_7_240_150_59
971,2019-09-30,Spaceland Artbook,,,https://store.steampowered.com/app/1166871/Spaceland_Artbook/?snr=1_7_7_240_150_59
972,2019-09-30,Fallen Empires,,,https://store.steampowered.com/app/824900/Fallen_Empires/?snr=1_7_7_240_150_59
973,2019-09-30,Supremacy 1914: The General Pack,,,https://store.steampowered.com/app/1004290/Supremacy_1914_The_General_Pack/?snr=1_7_7_240_150_59
974,2019-09-30,Supremacy 1914: The Great War Pack,,,https://store.steampowered.com/app/1004280/Supremacy_1914_The_Great_War_Pack/?snr=1_7_7_240_150_59
975,2019-09-30,Supremacy 1914: The Cavalry Pack,,,https://store.steampowered.com/app/1004300/Supremacy_1914_The_Cavalry_Pack/?snr=1_7_7_240_150_59
976,2019-09-30,moofa,,,https://store.steampowered.com/app/1125290/moofa/?snr=1_7_7_240_150_59
977,2019-09-30,Supremacy 1914: The Infantry Pack,,,https://store.steampowered.com/app/1004301/Supremacy_1914_The_Infantry_Pack/?snr=1_7_7_240_150_59
110,2019-10-01,Zen Chess: Blindfold Masters,78.0,14.0,https://store.steampowered.com/app/1108550/Zen_Chess_Blindfold_Masters/?snr=1_7_7_240_150_59
111,2019-10-01,Zen Chess: Champion's Moves,76.0,17.0,https://store.steampowered.com/app/1108540/Zen_Chess_Champions_Moves/?snr=1_7_7_240_150_59
112,2019-10-01,Fabulous - New York to LA,84.0,19.0,https://store.steampowered.com/app/1005060/Fabulous__New_York_to_LA/?snr=1_7_7_240_150_59
113,2019-10-01,三国时代2,91.0,23.0,https://store.steampowered.com/app/1154470/2/?snr=1_7_7_240_150_58
114,2019-10-01,三国时代2,91.0,23.0,https://store.steampowered.com/app/1154470/2/?snr=1_7_7_240_150_59
115,2019-10-01,1001 Hugs,74.0,54.0,https://store.steampowered.com/app/1157020/1001_Hugs/?snr=1_7_7_240_150_60
116,2019-10-01,1001 Hugs,74.0,54.0,https://store.steampowered.com/app/1157020/1001_Hugs/?snr=1_7_7_240_150_60
117,2019-10-01,我是院长 - 模拟经营医院游戏,,,https://store.steampowered.com/app/1163100/_/?snr=1_7_7_240_150_58
118,2019-10-01,Fantasy Grounds - Meanders Token Pack 7 (Token Pack),,,https://store.steampowered.com/app/1165210/Fantasy_Grounds__Meanders_Token_Pack_7_Token_Pack/?snr=1_7_7_240_150_59
119,2019-10-01,Fantasy Grounds - Tomb of Tiberesh (5E),,,https://store.steampowered.com/app/1165160/Fantasy_Grounds__Tomb_of_Tiberesh_5E/?snr=1_7_7_240_150_59
120,2019-10-01,Fantasy Grounds - Pathfinder 2 RPG - Age of Ashes AP 4: Fires of the Haunted City (PFRPG2),,,https://store.steampowered.com/app/1165940/Fantasy_Grounds__Pathfinder_2_RPG__Age_of_Ashes_AP_4_Fires_of_the_Haunted_City_PFRPG2/?snr=1_7_7_240_150_59
121,2019-10-01,Fantasy Grounds - Pathfinder RPG - Advanced Class Guide (PFRPG),,,https://store.steampowered.com/app/1165200/Fantasy_Grounds__Pathfinder_RPG__Advanced_Class_Guide_PFRPG/?snr=1_7_7_240_150_59
122,2019-10-01,Fantasy Grounds - Dungeon Crawl Classics #78: Fate's Fell Hand (DCC),,,https://store.steampowered.com/app/1164490/Fantasy_Grounds__Dungeon_Crawl_Classics_78_Fates_Fell_Hand_DCC/?snr=1_7_7_240_150_59
123,2019-10-01,Fantasy Grounds - D&D Divine Contention,,,https://store.steampowered.com/app/1158530/Fantasy_Grounds__DD_Divine_Contention/?snr=1_7_7_240_150_59
124,2019-10-01,Fantasy Grounds - D&D Sleeping Dragon's Wake,,,https://store.steampowered.com/app/1156240/Fantasy_Grounds__DD_Sleeping_Dragons_Wake/?snr=1_7_7_240_150_59
125,2019-10-01,Fantasy Grounds - D&D Storm Lord's Wrath,,,https://store.steampowered.com/app/1156160/Fantasy_Grounds__DD_Storm_Lords_Wrath/?snr=1_7_7_240_150_59
126,2019-10-01,Fantasy Grounds - Starfinder RPG - Attack of the Swarm AP 2: The Last Refuge (SFRPG),,,https://store.steampowered.com/app/1164430/Fantasy_Grounds__Starfinder_RPG__Attack_of_the_Swarm_AP_2_The_Last_Refuge_SFRPG/?snr=1_7_7_240_150_59
127,2019-10-01,Fantasy Grounds - Reach Adventure 2: Theories of Everything (MGT2),,,https://store.steampowered.com/app/1166670/Fantasy_Grounds__Reach_Adventure_2_Theories_of_Everything_MGT2/?snr=1_7_7_240_150_59
128,2019-10-01,Fantasy Grounds - Reach Adventure 1: Marooned on Marduk (MGT2),,,https://store.steampowered.com/app/1166620/Fantasy_Grounds__Reach_Adventure_1_Marooned_on_Marduk_MGT2/?snr=1_7_7_240_150_59
129,2019-10-01,Super Jigsaw Puzzle: Generations - Bears Puzzles,,,https://store.steampowered.com/app/1080032/Super_Jigsaw_Puzzle_Generations__Bears_Puzzles/?snr=1_7_7_240_150_59
130,2019-10-01,Mahjong Dimensions 3D - Fantasy Avatar One,,,https://store.steampowered.com/app/1169090/Mahjong_Dimensions_3D__Fantasy_Avatar_One/?snr=1_7_7_240_150_59
131,2019-10-01,Purple Noise Echo,,,https://store.steampowered.com/app/1085540/Purple_Noise_Echo/?snr=1_7_7_240_150_59
208,2019-10-02,WARSAW,74.0,361.0,https://store.steampowered.com/app/1026420/WARSAW/?snr=1_7_7_240_150_59
286,2019-10-03,Frontline Zed,45.0,11.0,https://store.steampowered.com/app/915490/Frontline_Zed/?snr=1_7_7_240_150_59
287,2019-10-03,The Wild Eight,88.0,34.0,https://store.steampowered.com/app/526160/The_Wild_Eight/?snr=1_7_7_240_150_59
288,2019-10-03,Train Valley 2 - Passenger Flow,74.0,39.0,https://store.steampowered.com/app/1154780/Train_Valley_2__Passenger_Flow/?snr=1_7_7_240_150_59
289,2019-10-03,Castle Woodwarf,84.0,127.0,https://store.steampowered.com/app/1123300/Castle_Woodwarf/?snr=1_7_7_240_150_59
290,2019-10-03,Close Combat: The Bloody First,47.0,305.0,https://store.steampowered.com/app/811880/Close_Combat_The_Bloody_First/?snr=1_7_7_240_150_59
291,2019-10-03,Hexagroove: Tactical DJ,,,https://store.steampowered.com/app/1396140/Hexagroove_Tactical_DJ/?snr=1_7_7_240_150_22
292,2019-10-03,Hexagroove: Tactical DJ,,,https://store.steampowered.com/app/1396140/Hexagroove_Tactical_DJ/?snr=1_7_7_240_150_25
293,2019-10-03,Hexxon,,,https://store.steampowered.com/app/779920/Hexxon/?snr=1_7_7_240_150_59
294,2019-10-03,LOGistICAL 2: USA - Texas - Sample,,,https://store.steampowered.com/app/1140553/LOGistICAL_2_USA__Texas__Sample/?snr=1_7_7_240_150_59
295,2019-10-03,LOGistICAL 2: USA - Texas - Bundle,,,https://store.steampowered.com/app/1160760/LOGistICAL_2_USA__Texas__Bundle/?snr=1_7_7_240_150_59
296,2019-10-03,Mahjong Dimensions 3D - Fantasy Avatar Two,,,https://store.steampowered.com/app/1171680/Mahjong_Dimensions_3D__Fantasy_Avatar_Two/?snr=1_7_7_240_150_59
297,2019-10-03,Austerlitz,,,https://store.steampowered.com/app/1148680/Austerlitz/?snr=1_7_7_240_150_59
298,2019-10-03,EARTHLOCK Comic Book #2: Gnart Tigermoth: Trouble in Ramoo,,,https://store.steampowered.com/app/1075410/EARTHLOCK_Comic_Book_2_Gnart_Tigermoth_Trouble_in_Ramoo/?snr=1_7_7_240_150_59
313,2019-10-04,Last Days Of Tascaria,75.0,20.0,https://store.steampowered.com/app/577470/Last_Days_Of_Tascaria/?snr=1_7_7_240_150_59
314,2019-10-04,Castle Woodwarf 2,70.0,44.0,https://store.steampowered.com/app/1065580/Castle_Woodwarf_2/?snr=1_7_7_240_150_59
315,2019-10-04,Rain of Reflections: Set Free,82.0,166.0,https://store.steampowered.com/app/695050/Rain_of_Reflections_Set_Free/?snr=1_7_7_240_150_59
316,2019-10-04,BoomTris,,,https://store.steampowered.com/app/787410/BoomTris/?snr=1_7_7_240_150_59
317,2019-10-04,Waterloo,,,https://store.steampowered.com/app/1157860/Waterloo/?snr=1_7_7_240_150_59
318,2019-10-04,Magic Farm 3: The Ice Danger,,,https://store.steampowered.com/app/1113060/Magic_Farm_3_The_Ice_Danger/?snr=1_7_7_240_150_59
319,2019-10-04,Space Viking Raiders VR,,,https://store.steampowered.com/app/1112120/Space_Viking_Raiders_VR/?snr=1_7_7_240_150_59
320,2019-10-07,Mr. Hopp's Playhouse,91.0,23.0,https://store.steampowered.com/app/1182370/Mr_Hopps_Playhouse/?snr=1_7_7_240_150_56
321,2019-10-07,活下去,53.0,45.0,https://store.steampowered.com/app/1151610/_/?snr=1_7_7_240_150_59
322,2019-10-07,河南1942 The Henan Famine,,,https://store.steampowered.com/app/1126280/1942_The_Henan_Famine/?snr=1_7_7_240_150_59
323,2019-10-07,Minesweep World,,,https://store.steampowered.com/app/1129200/Minesweep_World/?snr=1_7_7_240_150_59
324,2019-10-08,奇幻与砍杀2 Fantasy & Blade Ⅱ,76.0,97.0,https://store.steampowered.com/app/1162010/2_Fantasy__Blade/?snr=1_7_7_240_150_59
325,2019-10-08,Conan Exiles - Debaucheries of Derketo Pack,57.0,105.0,https://store.steampowered.com/app/1147100/Conan_Exiles__Debaucheries_of_Derketo_Pack/?snr=1_7_7_240_150_59
326,2019-10-08,War Selection,82.0,442.0,https://store.steampowered.com/app/1022450/War_Selection/?snr=1_7_7_240_150_59
327,2019-10-08,Fantasy Grounds - Jans Token Pack 9 - Townsfolk Tavern (Token Pack),,,https://store.steampowered.com/app/1168700/Fantasy_Grounds__Jans_Token_Pack_9__Townsfolk_Tavern_Token_Pack/?snr=1_7_7_240_150_59
328,2019-10-08,Fantasy Grounds - Meanders Map Pack: Victorian Mansion Special Edition (Map Pack),,,https://store.steampowered.com/app/1168080/Fantasy_Grounds__Meanders_Map_Pack_Victorian_Mansion_Special_Edition_Map_Pack/?snr=1_7_7_240_150_59
329,2019-10-08,Fantasy Grounds - Mini-Dungeon Monthly #2 (5E),,,https://store.steampowered.com/app/1140220/Fantasy_Grounds__MiniDungeon_Monthly_2_5E/?snr=1_7_7_240_150_59
330,2019-10-08,奇幻与砍杀2-万能圣杯,,,https://store.steampowered.com/app/1162450/2/?snr=1_7_7_240_150_59
331,2019-10-08,奇幻与砍杀2-前代遗物,,,https://store.steampowered.com/app/1162452/2/?snr=1_7_7_240_150_59
332,2019-10-08,奇幻与砍杀2-额外形象,,,https://store.steampowered.com/app/1162451/2/?snr=1_7_7_240_150_59
333,2019-10-08,Mahjong Dimensions 3D - Pets,,,https://store.steampowered.com/app/1173080/Mahjong_Dimensions_3D__Pets/?snr=1_7_7_240_150_59
