date,name,pos_percentage,voters_count,url
2019-11-06,A Year Of Rain - Soundtrack,,,https://store.steampowered.com/app/945010/A_Year_Of_Rain__Soundtrack/?snr=1_7_7_240_150_57
2019-11-06,A Year Of Rain - Supporter Pack,,,https://store.steampowered.com/app/1125610/A_Year_Of_Rain__Supporter_Pack/?snr=1_7_7_240_150_57
2019-11-06,Moonlighter: Between Dimensions Original Soundtrack,,,https://store.steampowered.com/app/1159580/Moonlighter_Between_Dimensions_Original_Soundtrack/?snr=1_7_7_240_150_57
2019-11-07,PAYDAY 2: Border Crossing Heist,60.0,10.0,https://store.steampowered.com/app/1184411/PAYDAY_2_Border_Crossing_Heist/?snr=1_7_7_240_150_57
2019-11-07,Mulite Sword Man,69.0,13.0,https://store.steampowered.com/app/1168800/Mulite_Sword_Man/?snr=1_7_7_240_150_57
2019-11-07,King's League II,78.0,65.0,https://store.steampowered.com/app/996080/Kings_League_II/?snr=1_7_7_240_150_57
2019-11-07,PAYDAY 2: Cartel Optics Mod Pack,62.0,186.0,https://store.steampowered.com/app/1184412/PAYDAY_2_Cartel_Optics_Mod_Pack/?snr=1_7_7_240_150_57
2019-11-07,PAYDAY 2: Tailor Pack 1,92.0,320.0,https://store.steampowered.com/app/1184410/PAYDAY_2_Tailor_Pack_1/?snr=1_7_7_240_150_57
2019-11-07,Brother Brother,,,https://store.steampowered.com/app/1147850/Brother_Brother/?snr=1_7_7_240_150_57
2019-11-07,Grand Academy II: Attack of the Sequel,,,https://store.steampowered.com/app/1166800/Grand_Academy_II_Attack_of_the_Sequel/?snr=1_7_7_240_150_57
2019-11-07,Grand Academy II: Attack of the Sequel,,,https://store.steampowered.com/app/1166800/Grand_Academy_II_Attack_of_the_Sequel/?snr=1_7_7_240_150_57
2019-11-07,Albedon Wars,,,https://store.steampowered.com/app/867470/Albedon_Wars/?snr=1_7_7_240_150_57
2019-11-08,罪業狂襲FrenzyRetribution,81.0,16.0,https://store.steampowered.com/app/1108560/FrenzyRetribution/?snr=1_7_7_240_150_57
2019-11-08,Somewhere inside,72.0,40.0,https://store.steampowered.com/app/1178200/Somewhere_inside/?snr=1_7_7_240_150_57
2019-11-08,如果一生只有三十岁Before Thirty,,,https://store.steampowered.com/app/1128360/Before_Thirty/?snr=1_7_7_240_150_56
2019-11-08,Record Life,,,https://store.steampowered.com/app/1161330/Record_Life/?snr=1_7_7_240_150_57
2019-11-08,Disc Creatures Original Soundtrack,,,https://store.steampowered.com/app/1187810/Disc_Creatures_Original_Soundtrack/?snr=1_7_7_240_150_57
2019-11-08,Magic Ganglia - Winter Supply,,,https://store.steampowered.com/app/1191230/Magic_Ganglia__Winter_Supply/?snr=1_7_7_240_150_57
2019-11-10,El Culto: edición completa,,,https://store.steampowered.com/app/1191700/El_Culto_edicin_completa/?snr=1_7_7_240_150_54
2019-11-11,Romancing SaGa 3™,90.0,11.0,https://store.steampowered.com/app/952540/Romancing_SaGa_3/?snr=1_7_7_240_150_56
2019-11-11,Kritika:REBOOT,76.0,38.0,https://store.steampowered.com/app/439350/KritikaREBOOT/?snr=1_7_7_240_150_56
2019-11-11,Tactical Nexus,95.0,41.0,https://store.steampowered.com/app/1141290/Tactical_Nexus/?snr=1_7_7_240_150_52
2019-11-11,Tactical Nexus,95.0,41.0,https://store.steampowered.com/app/1141290/Tactical_Nexus/?snr=1_7_7_240_150_56
2019-11-11,Infected Shelter,87.0,155.0,https://store.steampowered.com/app/926390/Infected_Shelter/?snr=1_7_7_240_150_57
2019-11-11,D20 Dungeons,,,https://store.steampowered.com/app/1045390/D20_Dungeons/?snr=1_7_7_240_150_56
2019-11-11,Spellinkers,,,https://store.steampowered.com/app/1180940/Spellinkers/?snr=1_7_7_240_150_56
2019-11-11,Tales of Lazo,,,https://store.steampowered.com/app/1125340/Tales_of_Lazo/?snr=1_7_7_240_150_56
2019-11-11,地城蔷薇,,,https://store.steampowered.com/app/1073600/_/?snr=1_7_7_240_150_57
2019-11-12,Village Monsters,100.0,11.0,https://store.steampowered.com/app/679830/Village_Monsters/?snr=1_7_7_240_150_56
2019-11-12,Chrono's Arena,81.0,22.0,https://store.steampowered.com/app/1179110/Chronos_Arena/?snr=1_7_7_240_150_56
2019-11-12,The Legend of Bum-Bo,88.0,35.0,https://store.steampowered.com/app/1148650/The_Legend_of_BumBo/?snr=1_7_7_240_150_56
2019-11-12,Hero Siege - Vampire Hunter (Skin),,,https://store.steampowered.com/app/1194540/Hero_Siege__Vampire_Hunter_Skin/?snr=1_7_7_240_150_56
2019-11-12,Fantasy Grounds - Mini-Dungeon Monthly #4 (5E),,,https://store.steampowered.com/app/1181260/Fantasy_Grounds__MiniDungeon_Monthly_4_5E/?snr=1_7_7_240_150_56
2019-11-12,Fantasy Grounds - Reach Adventure 3: The Calixcuel Incident (MGT2),,,https://store.steampowered.com/app/1189000/Fantasy_Grounds__Reach_Adventure_3_The_Calixcuel_Incident_MGT2/?snr=1_7_7_240_150_56
2019-11-12,Fantasy Grounds - Spinward Marches 1: The Bowman Arm (MGT2),,,https://store.steampowered.com/app/1190140/Fantasy_Grounds__Spinward_Marches_1_The_Bowman_Arm_MGT2/?snr=1_7_7_240_150_56
2019-11-12,Fantasy Grounds - Marches Adventure 1: High and Dry (MGT2),,,https://store.steampowered.com/app/1188940/Fantasy_Grounds__Marches_Adventure_1_High_and_Dry_MGT2/?snr=1_7_7_240_150_56
2019-11-12,Fantasy Grounds - Meanders Map Pack Zombie Apocalypse (Map Pack),,,https://store.steampowered.com/app/1184580/Fantasy_Grounds__Meanders_Map_Pack_Zombie_Apocalypse_Map_Pack/?snr=1_7_7_240_150_56
2019-11-12,The Surge 2 - Public Enemy Weapon Pack,,,https://store.steampowered.com/app/1135970/The_Surge_2__Public_Enemy_Weapon_Pack/?snr=1_7_7_240_150_56
2019-11-13,Norse,50.0,22.0,https://store.steampowered.com/app/1180630/Norse/?snr=1_7_7_240_150_56
2019-11-13,Kritika:REBOOT - Starter Package,50.0,53.0,https://store.steampowered.com/app/1189480/KritikaREBOOT__Starter_Package/?snr=1_7_7_240_150_56
2019-11-13,Wildermyth,92.0,81.0,https://store.steampowered.com/app/763890/Wildermyth/?snr=1_7_7_240_150_56
2019-11-13,Putin Life,93.0,121.0,https://store.steampowered.com/app/1151390/Putin_Life/?snr=1_7_7_240_150_56
2019-11-13,Chrono's Arena - Characters Pack,,,https://store.steampowered.com/app/1187530/Chronos_Arena__Characters_Pack/?snr=1_7_7_240_150_56
2019-11-13,Cube Creator X,,,https://store.steampowered.com/app/898430/Cube_Creator_X/?snr=1_7_7_240_150_56
2019-11-13,Feels,,,https://store.steampowered.com/app/1055950/Feels/?snr=1_7_7_240_150_56
2019-11-13,Fantasy Grounds - Pathfinder 2 RPG - Age of Ashes AP 5: Against the Scarlet Triad (PFRPG2),,,https://store.steampowered.com/app/1187370/Fantasy_Grounds__Pathfinder_2_RPG__Age_of_Ashes_AP_5_Against_the_Scarlet_Triad_PFRPG2/?snr=1_7_7_240_150_56
2019-11-14,On The Road - Truck Simulator,20.0,10.0,https://store.steampowered.com/app/285380/On_The_Road__Truck_Simulator/?snr=1_7_7_240_150_56
2019-11-14,Time For Quest,100.0,12.0,https://store.steampowered.com/app/1112050/Time_For_Quest/?snr=1_7_7_240_150_56
2019-11-14,The Unicorn Princess,50.0,12.0,https://store.steampowered.com/app/970940/The_Unicorn_Princess/?snr=1_7_7_240_150_56
2019-11-14,Sparklite,90.0,21.0,https://store.steampowered.com/app/943140/Sparklite/?snr=1_7_7_240_150_56
2019-11-14,The War for the West,81.0,43.0,https://store.steampowered.com/app/1137400/The_War_for_the_West/?snr=1_7_7_240_150_56
2019-11-14,The War for the West,81.0,43.0,https://store.steampowered.com/app/1137400/The_War_for_the_West/?snr=1_7_7_240_150_56
2019-11-14,Breach: The Archangel Job,94.0,53.0,https://store.steampowered.com/app/1166840/Breach_The_Archangel_Job/?snr=1_7_7_240_150_56
2019-11-14,Breach: The Archangel Job,94.0,53.0,https://store.steampowered.com/app/1166840/Breach_The_Archangel_Job/?snr=1_7_7_240_150_56
2019-11-14,记忆重现/Rememory,64.0,59.0,https://store.steampowered.com/app/1158840/Rememory/?snr=1_7_7_240_150_56
2019-11-14,Terminator: Resistance,90.0,71.0,https://store.steampowered.com/app/954740/Terminator_Resistance/?snr=1_7_7_240_150_56
2019-11-14,Holy Knight Luviria,78.0,158.0,https://store.steampowered.com/app/1156730/Holy_Knight_Luviria/?snr=1_7_7_240_150_56
2019-11-14,STAR WARS Jedi: Fallen Order™,88.0,1012.0,https://store.steampowered.com/app/1172380/STAR_WARS_Jedi_Fallen_Order/?snr=1_7_7_240_150_56
2019-11-14,Sparklite - Original Soundtrack,,,https://store.steampowered.com/app/1183620/Sparklite__Original_Soundtrack/?snr=1_7_7_240_150_56
2019-11-14,Sparklite - Digital Art Book,,,https://store.steampowered.com/app/1183621/Sparklite__Digital_Art_Book/?snr=1_7_7_240_150_56
2019-11-14,Lootcraft,,,https://store.steampowered.com/app/1179410/Lootcraft/?snr=1_7_7_240_150_56
2019-11-15,Fantasy Blacksmith,57.0,14.0,https://store.steampowered.com/app/959520/Fantasy_Blacksmith/?snr=1_7_7_240_150_56
2019-11-15,Cosmic Monsters,,,https://store.steampowered.com/app/1124270/Cosmic_Monsters/?snr=1_7_7_240_150_52
2019-11-15,Giant Slayers,,,https://store.steampowered.com/app/663970/Giant_Slayers/?snr=1_7_7_240_150_56
2019-11-15,Giant Slayers,,,https://store.steampowered.com/app/663970/Giant_Slayers/?snr=1_7_7_240_150_56
2019-11-15,Third Rule of Universe.,,,https://store.steampowered.com/app/1187910/Third_Rule_of_Universe/?snr=1_7_7_240_150_56
2019-11-15,Beautiful elves - Wallpapers,,,https://store.steampowered.com/app/1189670/Beautiful_elves__Wallpapers/?snr=1_7_7_240_150_56
2019-11-15,Infernum,,,https://store.steampowered.com/app/998590/Infernum/?snr=1_7_7_240_150_56
2019-11-16,XANARTHRAXIA,85.0,21.0,https://store.steampowered.com/app/1073770/XANARTHRAXIA/?snr=1_7_7_240_150_56
2019-11-16,Rest In Pieces,67.0,28.0,https://store.steampowered.com/app/1172060/Rest_In_Pieces/?snr=1_7_7_240_150_56
2019-11-16,A Dark World: The Glowing City,,,https://store.steampowered.com/app/1182690/A_Dark_World_The_Glowing_City/?snr=1_7_7_240_150_56
2019-11-17,VVVVV,62.0,35.0,https://store.steampowered.com/app/1153250/VVVVV/?snr=1_7_7_240_150_56
2019-11-17,天降锦鲤 ~ My Lucky Koi,95.0,163.0,https://store.steampowered.com/app/1184420/__My_Lucky_Koi/?snr=1_7_7_240_150_55
2019-11-17,VVVVV: Soundtrack,,,https://store.steampowered.com/app/1196290/VVVVV_Soundtrack/?snr=1_7_7_240_150_56
2019-11-18,Kingdom Under Fire 2,72.0,11.0,https://store.steampowered.com/app/1132210/Kingdom_Under_Fire_2/?snr=1_7_7_240_150_56
2019-11-18,Kingdom Under Fire 2 - Hero Package,75.0,12.0,https://store.steampowered.com/app/1183050/Kingdom_Under_Fire_2__Hero_Package/?snr=1_7_7_240_150_56
2019-11-18,Paul's World,86.0,15.0,https://store.steampowered.com/app/1160880/Pauls_World/?snr=1_7_7_240_150_56
2019-11-18,My Friend is a Raven,89.0,28.0,https://store.steampowered.com/app/1215090/My_Friend_is_a_Raven/?snr=1_7_7_240_150_52
2019-11-18,"Atelier Ryza Season Pass ""Kurken Island Jam-packed Pass""",86.0,30.0,https://store.steampowered.com/app/1188600/Atelier_Ryza_Season_Pass_Kurken_Island_Jampacked_Pass/?snr=1_7_7_240_150_56
2019-11-18,Atelier Ryza: Stylish Weapon Skins - Ryza,,,https://store.steampowered.com/app/1188602/Atelier_Ryza_Stylish_Weapon_Skins__Ryza/?snr=1_7_7_240_150_56
2019-11-18,MONKEY KING: HERO IS BACK DLC - UPROAR IN HEAVEN (EPISODE),,,https://store.steampowered.com/app/1157480/MONKEY_KING_HERO_IS_BACK_DLC__UPROAR_IN_HEAVEN_EPISODE/?snr=1_7_7_240_150_56
2019-11-18,Fantasy Grounds - Dungeons & Dragons vs Rick and Morty,,,https://store.steampowered.com/app/1188120/Fantasy_Grounds__Dungeons__Dragons_vs_Rick_and_Morty/?snr=1_7_7_240_150_56
2019-11-18,Fantasy Grounds - D&D Eberron: Rising From The Last War,,,https://store.steampowered.com/app/1163790/Fantasy_Grounds__DD_Eberron_Rising_From_The_Last_War/?snr=1_7_7_240_150_56
2019-11-18,Spellinkers OST (2019),,,https://store.steampowered.com/app/1197250/Spellinkers_OST_2019/?snr=1_7_7_240_150_56
2019-11-18,Mutiny Island Soundtrack,,,https://store.steampowered.com/app/1180160/Mutiny_Island_Soundtrack/?snr=1_7_7_240_150_56
2019-11-18,Kingdom Under Fire 2 - Emperor Package,,,https://store.steampowered.com/app/1183051/Kingdom_Under_Fire_2__Emperor_Package/?snr=1_7_7_240_150_56
2019-11-18,Kingdom Under Fire 2 - War God Package,,,https://store.steampowered.com/app/1183052/Kingdom_Under_Fire_2__War_God_Package/?snr=1_7_7_240_150_56
2019-11-18,Endless World Idle RPG - Explorer's Pack,,,https://store.steampowered.com/app/1190580/Endless_World_Idle_RPG__Explorers_Pack/?snr=1_7_7_240_150_56
2019-11-18,Endless World Idle RPG - Shari Mercenary Pack,,,https://store.steampowered.com/app/1190570/Endless_World_Idle_RPG__Shari_Mercenary_Pack/?snr=1_7_7_240_150_56
2019-11-19,Open World Game: the Open World Game,75.0,32.0,https://store.steampowered.com/app/1144110/Open_World_Game_the_Open_World_Game/?snr=1_7_7_240_150_56
2019-11-19,战场英雄物语,60.0,48.0,https://store.steampowered.com/app/1150850/_/?snr=1_7_7_240_150_56
2019-11-19,Fantasy Grounds - Pathfinder RPG - Occult Adventures (PFRPG),,,https://store.steampowered.com/app/1192710/Fantasy_Grounds__Pathfinder_RPG__Occult_Adventures_PFRPG/?snr=1_7_7_240_150_56
2019-11-19,Fantasy Grounds - Pathfinder RPG - Ultimate Wilderness (PFRPG),,,https://store.steampowered.com/app/1190920/Fantasy_Grounds__Pathfinder_RPG__Ultimate_Wilderness_PFRPG/?snr=1_7_7_240_150_56
2019-11-19,Fantasy Grounds - D&D Classics: FRC2 Curse of the Azure Bonds (1E) (2E),,,https://store.steampowered.com/app/1151950/Fantasy_Grounds__DD_Classics_FRC2_Curse_of_the_Azure_Bonds_1E_2E/?snr=1_7_7_240_150_56
2019-11-19,Fantasy Grounds - D&D Classics: PHBR7 The Complete Bard's Handbook (2E),,,https://store.steampowered.com/app/1185890/Fantasy_Grounds__DD_Classics_PHBR7_The_Complete_Bards_Handbook_2E/?snr=1_7_7_240_150_56
2019-11-19,Open World Game: the Open World Game - Special Edition,,,https://store.steampowered.com/app/1191010/Open_World_Game_the_Open_World_Game__Special_Edition/?snr=1_7_7_240_150_56
2019-11-19,"Atelier Ryza: Lent's Story ""True Strength""",,,https://store.steampowered.com/app/1188609/Atelier_Ryza_Lents_Story_True_Strength/?snr=1_7_7_240_150_56
2019-11-19,"Atelier Ryza: Tao's Story ""Interwoven Fate""",,,https://store.steampowered.com/app/1188608/Atelier_Ryza_Taos_Story_Interwoven_Fate/?snr=1_7_7_240_150_56
2019-11-19,Atelier Ryza: Stylish Weapon Skins - Lila,,,https://store.steampowered.com/app/1188607/Atelier_Ryza_Stylish_Weapon_Skins__Lila/?snr=1_7_7_240_150_56
2019-11-19,Atelier Ryza: Stylish Weapon Skins - Empel,,,https://store.steampowered.com/app/1188606/Atelier_Ryza_Stylish_Weapon_Skins__Empel/?snr=1_7_7_240_150_56
2019-11-19,Atelier Ryza: Stylish Weapon Skins - Tao,,,https://store.steampowered.com/app/1188605/Atelier_Ryza_Stylish_Weapon_Skins__Tao/?snr=1_7_7_240_150_56
2019-11-19,Atelier Ryza: Atelier Series Legacy BGM Pack,,,https://store.steampowered.com/app/1188601/Atelier_Ryza_Atelier_Series_Legacy_BGM_Pack/?snr=1_7_7_240_150_56
2019-11-19,Atelier Ryza: Stylish Weapon Skins - Lent,,,https://store.steampowered.com/app/1188604/Atelier_Ryza_Stylish_Weapon_Skins__Lent/?snr=1_7_7_240_150_56
2019-11-19,Atelier Ryza: Stylish Weapon Skins - Klaudia,,,https://store.steampowered.com/app/1188603/Atelier_Ryza_Stylish_Weapon_Skins__Klaudia/?snr=1_7_7_240_150_56
2019-11-20,GearStorm - Armored Survival,80.0,50.0,https://store.steampowered.com/app/393800/GearStorm__Armored_Survival/?snr=1_7_7_240_150_56
2019-11-20,Legion 51,85.0,80.0,https://store.steampowered.com/app/1158280/Legion_51/?snr=1_7_7_240_150_56
2019-11-20,This Land Is My Land,80.0,84.0,https://store.steampowered.com/app/1069640/This_Land_Is_My_Land/?snr=1_7_7_240_150_56
2019-11-20,A Gay's Life,97.0,166.0,https://store.steampowered.com/app/1147500/A_Gays_Life/?snr=1_7_7_240_150_56
2019-11-20,The Magician's Research,63.0,208.0,https://store.steampowered.com/app/1155120/The_Magicians_Research/?snr=1_7_7_240_150_55
2019-11-20,Terra Incognita,,,https://store.steampowered.com/app/1194520/Terra_Incognita/?snr=1_7_7_240_150_50
2019-11-20,人气动漫大乱斗,,,https://store.steampowered.com/app/1000310/_/?snr=1_7_7_240_150_53
2019-11-20,Miss Right? | 舔到最后 应有尽有,,,https://store.steampowered.com/app/1189660/Miss_Right/?snr=1_7_7_240_150_55
2019-11-20,Memories on the Shoreline,,,https://store.steampowered.com/app/1145460/Memories_on_the_Shoreline/?snr=1_7_7_240_150_56
2019-11-20,Steam Marines 2 - Original Soundtrack (OST),,,https://store.steampowered.com/app/387190/Steam_Marines_2__Original_Soundtrack_OST/?snr=1_7_7_240_150_56
2019-11-20,Cross Border VR,,,https://store.steampowered.com/app/1184230/Cross_Border_VR/?snr=1_7_7_240_150_56
2019-11-20,This Land Is My Land Founders Edition DLC,,,https://store.steampowered.com/app/1181530/This_Land_Is_My_Land_Founders_Edition_DLC/?snr=1_7_7_240_150_56
2019-11-20,Steam Marines 2,,,https://store.steampowered.com/app/383940/Steam_Marines_2/?snr=1_7_7_240_150_56
2019-11-21,散歩するキーボード使い,84.0,25.0,https://store.steampowered.com/app/1183740/_/?snr=1_7_7_240_150_55
2019-11-21,Farmer's Dynasty,75.0,41.0,https://store.steampowered.com/app/678900/Farmers_Dynasty/?snr=1_7_7_240_150_55
2019-11-21,Bug Fables: The Everlasting Sapling,98.0,90.0,https://store.steampowered.com/app/1082710/Bug_Fables_The_Everlasting_Sapling/?snr=1_7_7_240_150_55
2019-11-21,XP Girls,76.0,151.0,https://store.steampowered.com/app/1178120/XP_Girls/?snr=1_7_7_240_150_55
2019-11-21,XP Girls Soundtrack,,,https://store.steampowered.com/app/1188830/XP_Girls_Soundtrack/?snr=1_7_7_240_150_55
2019-11-21,Talisman: Origins - The Eternal Conflict,,,https://store.steampowered.com/app/1189990/Talisman_Origins__The_Eternal_Conflict/?snr=1_7_7_240_150_55
2019-11-22,Nevrosa: Primal Ritual,66.0,21.0,https://store.steampowered.com/app/1070410/Nevrosa_Primal_Ritual/?snr=1_7_7_240_150_55
2019-11-22,Naxia,65.0,85.0,https://store.steampowered.com/app/1049220/Naxia/?snr=1_7_7_240_150_2
2019-11-22,Naxia,65.0,85.0,https://store.steampowered.com/app/1049220/Naxia/?snr=1_7_7_240_150_55
2019-11-22,Nyanco Channel - Dream Pack,,,https://store.steampowered.com/app/1193320/Nyanco_Channel__Dream_Pack/?snr=1_7_7_240_150_55
2019-11-22,时之终Klock,,,https://store.steampowered.com/app/1186200/Klock/?snr=1_7_7_240_150_55
2019-11-22,The Hunt - Sophie's Journey,,,https://store.steampowered.com/app/1052890/The_Hunt__Sophies_Journey/?snr=1_7_7_240_150_55
2019-11-23,Nyanco Dream,73.0,34.0,https://store.steampowered.com/app/1192580/Nyanco_Dream/?snr=1_7_7_240_150_55
2019-11-24,EONIA,75.0,24.0,https://store.steampowered.com/app/826180/EONIA/?snr=1_7_7_240_150_58
2019-11-25,Tides of Existence,86.0,15.0,https://store.steampowered.com/app/1068480/Tides_of_Existence/?snr=1_7_7_240_150_55
2019-11-25,CryoFall - Supporter Pack,89.0,19.0,https://store.steampowered.com/app/1178321/CryoFall__Supporter_Pack/?snr=1_7_7_240_150_55
2019-11-25,The Sphere of Abyss,68.0,19.0,https://store.steampowered.com/app/1060810/The_Sphere_of_Abyss/?snr=1_7_7_240_150_55
2019-11-25,"灵魂筹码-铁胆硬汉 Soul at Stake - ""Die Hard"" Daniel Outfit",,,https://store.steampowered.com/app/1196010/_Soul_at_Stake__Die_Hard_Daniel_Outfit/?snr=1_7_7_240_150_55
2019-11-25,"灵魂筹码 - 绝命狂尸 Soul at Stake - ""Living Dead"" The Corpse Outfit",,,https://store.steampowered.com/app/1196020/___Soul_at_Stake__Living_Dead_The_Corpse_Outfit/?snr=1_7_7_240_150_55
2019-11-25,NO LOVE,,,https://store.steampowered.com/app/817920/NO_LOVE/?snr=1_7_7_240_150_55
2019-11-25,CryoFall - Soundtrack,,,https://store.steampowered.com/app/1178320/CryoFall__Soundtrack/?snr=1_7_7_240_150_55
2019-11-25,Tangledeep - Dawn of Dragons,,,https://store.steampowered.com/app/1156710/Tangledeep__Dawn_of_Dragons/?snr=1_7_7_240_150_55
2019-11-25,Little Red Riding Hood,,,https://store.steampowered.com/app/1152870/Little_Red_Riding_Hood/?snr=1_7_7_240_150_58
2019-11-26,The Surge 2 - JCPD Gear Pack,90.0,11.0,https://store.steampowered.com/app/1135972/The_Surge_2__JCPD_Gear_Pack/?snr=1_7_7_240_150_55
2019-11-26,Overdungeon - Mr.Almighty (Card Pack),93.0,15.0,https://store.steampowered.com/app/1194470/Overdungeon__MrAlmighty_Card_Pack/?snr=1_7_7_240_150_55
2019-11-26,Friday 星期五部门,100.0,16.0,https://store.steampowered.com/app/1167900/Friday/?snr=1_7_7_240_150_55
2019-11-26,Shine's Adventures 6 (Go! Girls),90.0,21.0,https://store.steampowered.com/app/1175470/Shines_Adventures_6_Go_Girls/?snr=1_7_7_240_150_55
2019-11-26,Atari Vault - 50 Game Add-On Pack,83.0,24.0,https://store.steampowered.com/app/1104680/Atari_Vault__50_Game_AddOn_Pack/?snr=1_7_7_240_150_55
2019-11-26,Dying Light - Harran Inmate Bundle,89.0,46.0,https://store.steampowered.com/app/1174580/Dying_Light__Harran_Inmate_Bundle/?snr=1_7_7_240_150_55
2019-11-26,觅长生,83.0,181.0,https://store.steampowered.com/app/1189490/_/?snr=1_7_7_240_150_55
2019-11-26,ArtFormer the Game,,,https://store.steampowered.com/app/1144090/ArtFormer_the_Game/?snr=1_7_7_240_150_55
2019-11-26,Fantasy Monarch,,,https://store.steampowered.com/app/949680/Fantasy_Monarch/?snr=1_7_7_240_150_55
2019-11-26,Beast Agenda 2030,,,https://store.steampowered.com/app/903780/Beast_Agenda_2030/?snr=1_7_7_240_150_55
2019-11-26,End of Realms,,,https://store.steampowered.com/app/1086820/End_of_Realms/?snr=1_7_7_240_150_55
2019-11-27,探险与魔法,73.0,15.0,https://store.steampowered.com/app/1184330/_/?snr=1_7_7_240_150_55
2019-11-27,Creme de la Creme,90.0,40.0,https://store.steampowered.com/app/1171820/Creme_de_la_Creme/?snr=1_7_7_240_150_55
2019-11-27,Creme de la Creme,90.0,40.0,https://store.steampowered.com/app/1171820/Creme_de_la_Creme/?snr=1_7_7_240_150_55
2019-11-27,SD GUNDAM G GENERATION CROSS RAYS SEASON PASS,53.0,63.0,https://store.steampowered.com/app/1170814/SD_GUNDAM_G_GENERATION_CROSS_RAYS_SEASON_PASS/?snr=1_7_7_240_150_55
2019-11-27,SD GUNDAM G GENERATION CROSS RAYS,81.0,69.0,https://store.steampowered.com/app/728530/SD_GUNDAM_G_GENERATION_CROSS_RAYS/?snr=1_7_7_240_150_55
2019-11-27,Bondage Girl,56.0,99.0,https://store.steampowered.com/app/1186260/Bondage_Girl/?snr=1_7_7_240_150_55
2019-11-27,Stay Out,54.0,495.0,https://store.steampowered.com/app/1180380/Stay_Out/?snr=1_7_7_240_150_55
2019-11-27,Brigand: Extras,,,https://store.steampowered.com/app/709831/Brigand_Extras/?snr=1_7_7_240_150_55
2019-11-27,The Book Of Yorle: Save The Village,,,https://store.steampowered.com/app/1167230/The_Book_Of_Yorle_Save_The_Village/?snr=1_7_7_240_150_55
2019-11-27,闇行者 Dark Xingzer,,,https://store.steampowered.com/app/919440/_Dark_Xingzer/?snr=1_7_7_240_150_55
2019-11-28,Dandy Dungeon - Legend of Brave Yamada -,91.0,35.0,https://store.steampowered.com/app/1138970/Dandy_Dungeon__Legend_of_Brave_Yamada/?snr=1_7_7_240_150_43
2019-11-28,Dandy Dungeon - Legend of Brave Yamada -,91.0,35.0,https://store.steampowered.com/app/1138970/Dandy_Dungeon__Legend_of_Brave_Yamada/?snr=1_7_7_240_150_55
2019-11-28,Roah,82.0,40.0,https://store.steampowered.com/app/628320/Roah/?snr=1_7_7_240_150_55
2019-11-28,Roah Soundtrack,,,https://store.steampowered.com/app/1183630/Roah_Soundtrack/?snr=1_7_7_240_150_55
2019-11-28,Legend of the 9 Swords: Side Story,,,https://store.steampowered.com/app/1190900/Legend_of_the_9_Swords_Side_Story/?snr=1_7_7_240_150_55
2019-11-29,Russian Fishing 4 - Amber Lake,75.0,16.0,https://store.steampowered.com/app/986060/Russian_Fishing_4__Amber_Lake/?snr=1_7_7_240_150_55
2019-11-29,No-brainer Heroes 挂机吧！勇者,65.0,20.0,https://store.steampowered.com/app/1097420/Nobrainer_Heroes/?snr=1_7_7_240_150_55
2019-11-29,Naval Action - Leopard,79.0,24.0,https://store.steampowered.com/app/1143890/Naval_Action__Leopard/?snr=1_7_7_240_150_55
2019-11-29,Dairy Princess,91.0,49.0,https://store.steampowered.com/app/1168430/Dairy_Princess/?snr=1_7_7_240_150_55
2019-11-29,Toby's Island,,,https://store.steampowered.com/app/331430/Tobys_Island/?snr=1_7_7_240_150_55
2019-11-30,Chemically Bonded,94.0,39.0,https://store.steampowered.com/app/734900/Chemically_Bonded/?snr=1_7_7_240_150_55
2019-11-30,OrdinaryFamily,,,https://store.steampowered.com/app/927150/OrdinaryFamily/?snr=1_7_7_240_150_55
2019-12-01,Timeflow: Character Editor,,,https://store.steampowered.com/app/1184200/Timeflow_Character_Editor/?snr=1_7_7_240_150_55
2019-12-01,Insect Simulator,,,https://store.steampowered.com/app/1106970/Insect_Simulator/?snr=1_7_7_240_150_55
2019-12-02,Heroes Of Avranche,80.0,10.0,https://store.steampowered.com/app/1156550/Heroes_Of_Avranche/?snr=1_7_7_240_150_55
2019-12-02,Urban Tale,77.0,27.0,https://store.steampowered.com/app/1000770/Urban_Tale/?snr=1_7_7_240_150_55
2019-12-02,Tactics: Age of Affliction,,,https://store.steampowered.com/app/977780/Tactics_Age_of_Affliction/?snr=1_7_7_240_150_53
2019-12-02,Tactics: Age of Affliction,,,https://store.steampowered.com/app/977780/Tactics_Age_of_Affliction/?snr=1_7_7_240_150_55
2019-12-02,Crystar - Nanana's Santa Costume,,,https://store.steampowered.com/app/1070057/Crystar__Nananas_Santa_Costume/?snr=1_7_7_240_150_55
2019-12-02,Crystar - Sen's Santa Costume,,,https://store.steampowered.com/app/1070056/Crystar__Sens_Santa_Costume/?snr=1_7_7_240_150_55
2019-12-02,Crystar - Kokoro's Santa Costume,,,https://store.steampowered.com/app/1070055/Crystar__Kokoros_Santa_Costume/?snr=1_7_7_240_150_55
2019-12-02,Crystar - Rei's Santa Costume,,,https://store.steampowered.com/app/1070054/Crystar__Reis_Santa_Costume/?snr=1_7_7_240_150_55
2019-12-02,Dawnfall,,,https://store.steampowered.com/app/1183300/Dawnfall/?snr=1_7_7_240_150_55
